"연도","상시모돈","모돈평균산차","평균도폐산차","PSY","모돈회전율","평균이유두수","평균총산","평균실산","평균사산","평균미라","임신기간","포유기간","비생산일수","비생산일_이유_교배","비생산일_이유_도폐사","비생산일_교배_사고","비생산일_사고_교배","비생산일_사고_도폐사","분만율","재귀발정일","재귀율_7일_이내","최초교배일령"
"2012",348,7.3,3.7,23.2,2.38,9.8,11.9,11.2,0.7,0,114.9,30.1,30.6,21.6,0.7,8.1,0.2,0,92.6,10.8,71.1,261
"2012",494,7.6,5.6,21,2.07,10.2,11.2,10.7,0.5,0,116.6,26.2,68.1,11.3,1.5,47.6,6.1,1.6,73.6,5.4,98.5,256
"2012",351,7,6.1,24.9,2.36,10.5,12.3,11.3,0.9,0,116.7,25.8,28.4,12.4,0.7,14.9,0.3,0,86.3,6,92.9,222
"2012",390,8.4,8.4,23.1,2.41,9.6,10.7,10,0.8,0,114.9,25.3,26.7,11.5,0.3,14.8,0.1,0,88.2,5.1,97.2,247
"2012",200,6.5,4.6,20.3,2.18,9.3,12.5,11.4,0.8,0.3,114.8,26.7,56.8,17.8,1.5,26.9,8.9,1.7,75.9,9.8,87.1,239
"2012",424,8.1,4.4,22.9,2.28,10.1,12,11.1,0.9,0,115.5,25.5,42,14,2.4,24.1,0.7,0.7,81.6,6.4,89.1,263
"2012",513,3.1,5,21.9,2.31,9.5,10,9.5,0.5,0,114.5,27.1,42,15,3.6,22.9,0.5,0,82.8,7.2,84.5,243
"2012",160,7.5,6.3,23.1,2.36,9.8,11.4,10.8,0.6,0,115.6,22.8,42.5,16.1,1.5,24.8,0,0,82.7,7,89,244
"2012",670,5.8,3.9,22.9,2.48,9.2,11.1,10.3,0.8,0,115.8,27,39.3,9.4,2,26,1.3,0.7,69.6,7.4,86.2,NA
"2012",238,7.3,6.9,20.1,2.21,9.1,10.9,10.4,0.5,0,115.6,27,49.4,16.7,1.8,30.4,0.1,0.5,78.6,8.2,87.4,243
"2012",261,5.7,5.1,17,2.2,7.7,10.8,10,0.7,0.1,114.1,27.1,54.6,12.1,5.3,37.1,0.1,0,77.7,6.4,96,243
"2012",410,6.7,2.5,23.4,2.45,9.6,11.1,10.3,0.7,0.1,114.9,26.5,35.5,9.4,0.5,25.4,0.2,0,79.4,5.7,94.5,243
"2012",894,6.5,2.9,23.3,2.38,9.8,11.9,11.1,0.6,0.3,115,24.4,31.1,12.9,3.6,12.6,0.6,1.4,87.1,6.2,92.1,255
"2012",139,4.5,3.6,19.2,2.23,8.6,10.4,10,0.4,0,115,26.3,64.8,17.4,2.1,42.8,1.1,1.5,71.3,11.6,66.8,244
"2012",481,2.8,3,19.9,2.31,8.6,11.3,10.3,0.7,0.3,115.4,26.6,43.5,11.6,2.7,27.8,1.4,0.1,71.4,6.4,93.9,263
"2012",353,6.7,5.7,25.7,2.37,10.8,11.6,11.2,0.4,0,115.1,26.2,29.4,13.2,1.6,14.7,0,0,89.6,6.6,87.6,246
"2012",288,6.5,5.4,25.8,2.46,10.5,12.6,11.9,0.7,0,114,23.9,27.3,11.4,1,14.9,0,0,85,5.1,97.2,261
"2012",114,7.7,5.2,22,2.31,9.5,11.5,10.7,0.8,0,115.2,25,40,11,0.8,26.3,1.4,0.5,79.5,5.8,94,221
"2012",176,5.8,5.6,22.1,2.27,9.8,11.3,10.7,0.3,0.3,114.5,28,55.9,13.6,1,38.4,2.6,0.2,69.8,7.7,91.5,243
"2012",493,6.1,2.4,24,2.43,9.9,11,10.7,0.2,0,115.2,24.3,26.8,18.9,0.4,6.8,0.7,0.1,95.4,8.1,88.6,183
"2012",131,5.7,4,17.8,2.21,8.1,10.8,9.8,1,0,115.5,26.2,53.5,21.9,3.4,23,3.2,2,73.7,11,68.6,249
"2012",1028,5.4,4.9,22.5,2.41,9.3,11.5,9.8,0.5,1.2,115,20.3,38.7,15.2,1.9,19.4,1.4,0.8,80.8,7.5,81.9,270
"2012",595,5.6,2.9,19.2,2.15,8.9,10.6,9.8,0.8,0,114.7,23.5,67.6,15.2,17.7,31.5,0.9,2.4,71.7,8.2,81.3,214
"2012",306,4.5,4.1,22.4,2.31,9.7,11.6,10.7,0.8,0.1,114.5,26.4,36.3,12.5,0.8,19.3,2.9,0.8,81.5,6,91.2,221
"2012",283,8,7.9,23.4,2.36,9.9,11.7,10.6,0.8,0.3,115.6,26.7,29.9,14.5,0.4,15,0,0,84.7,6.8,91.4,261
"2012",420,9.3,6.2,22.4,2.34,9.6,11.2,10.6,0.6,0,116.1,21.5,42.3,12,3.8,25.4,0.9,0.2,85.6,5.1,92.6,257
"2012",119,7.5,7.8,18.1,2.01,9,11.5,10.2,1.3,0,116.1,26.8,75.7,17.7,8.4,34.8,9.2,5.6,80.5,9.6,80.6,246
"2012",1003,7,6.4,23.6,2.37,10,12.2,11,0.8,0.4,115.2,26.4,30.2,13,1.3,15.9,0,0,85.8,6.2,93.2,261
"2012",66,4.6,1.9,18.7,2.07,9,10.9,10.9,0,0,114.1,25.5,76.7,23.3,16.6,30.1,5,1.6,78.9,14.4,67.9,217
"2012",331,5,1.3,20.3,2.14,9.5,10.1,10,0.1,0,116,23.7,75.8,23.6,0.5,50.4,1.3,0,71.3,13.7,80,254
"2012",229,3.8,3.6,22.1,2.36,9.4,10.9,10.8,0.1,0,115,27.8,34.2,11.1,1.3,19.1,1.1,1.6,82.4,5.4,89.8,264
"2012",157,3.6,1.8,18,2.12,8.5,10.7,10.3,0.3,0,115,24.5,73.8,16.1,4.3,48.8,1.3,3.3,71.8,9.3,69.8,243
"2012",357,6,4.6,23.9,2.36,10.1,12,11.2,0.4,0.3,115,25.3,35,13.6,1.3,20,0.1,0,82.1,6.6,88.8,245
"2012",386,6.9,4,21.3,2.18,9.8,12,11,0.8,0.1,115.2,25.9,64.4,19.2,8.2,34.4,1.8,0.7,81,8.4,88.6,258
"2012",161,7.9,5.8,24.5,2.35,10.4,11.8,11.2,0.7,0,116,24.5,34.6,12.3,0.5,21.2,0.5,0.2,81.8,5.3,96.4,221
"2012",457,5.6,6.9,23.1,2.37,9.7,10.9,10.2,0.5,0.2,115.3,26.3,28,16.1,0.9,9.4,1.6,0,91.8,6.8,89.2,257
"2012",421,6.8,6.3,23.5,2.44,9.6,10.9,10,0.9,0.1,115.8,24,23.5,12.5,0.3,10.7,0,0,84.5,5.7,94.1,271
"2012",142,6.1,3.1,20.9,2.29,9.1,10.8,10.4,0.4,0,114.5,23.9,53.3,22.7,3.2,19,8.3,0,78.6,9.9,83.5,213
"2011",1009,7.4,4.8,20.8,2.24,9.3,11.8,10.6,0.8,0.4,114.2,25.8,51.1,17.9,7.3,19.9,2.6,3.4,82.2,9.1,85.4,262
"2011",59,6.3,0,22.6,2.45,9.2,10.2,10.2,0,0,115,28.2,28.7,28.7,0,0,0,0,100,13.2,66.3,208
"2011",167,5.5,5.7,21.6,2.36,9.1,11.5,10.1,1.4,0,114.1,27.3,32.1,12.8,1.9,16.1,0.7,0.6,80.3,7.1,85.7,247
"2011",62,6.6,6.1,20.7,2.21,9.4,10.5,10.2,0.3,0,114.9,24.9,55.5,11.9,0.7,37.9,4.2,0.8,65.7,5.7,94.6,226
"2011",518,6,4.8,23.3,2.4,9.7,12.1,11.6,0.4,0.1,114.6,25.3,32.7,12.4,2,18.1,0.1,0.1,85.1,7.1,86.2,242
"2011",236,6.6,4.6,22.7,2.42,9.4,11.3,10.2,1,0,115,22.2,36.4,15,0.4,19.9,1.1,0,82.7,6.5,88.4,243
"2011",145,5.4,4.2,18,2.15,8.4,11,10.4,0.6,0,115.5,24,64.4,12,0.2,50.4,1.8,0,67.7,5.9,96,243
"2011",311,8,6.8,21.6,2.35,9.2,11.7,10.9,0.7,0.2,115.6,23.7,37.6,18.5,3.4,14.6,0.2,0.9,87.8,8.7,86.2,262
"2011",85,5.2,4.6,21.5,2.1,10.2,12.2,11.5,0.5,0.3,114,21.4,82.4,9.6,4.7,54.3,12.5,1.3,70.8,5.3,98.1,227
"2011",302,7.8,7.4,23.6,2.39,9.9,11.8,10.5,0.9,0.4,114.7,23.7,34.7,14.7,2.2,16.8,0.3,0.7,87.5,6.9,91.1,240
"2011",607,5.8,4.4,21.4,2.35,9.1,10.6,9.6,0.8,0.2,114.2,19.8,54.8,13.4,1.3,34.7,4,1.4,73.9,6,92,255
"2011",114,3.7,1.3,18.1,1.97,9.2,9.6,9.6,0,0,115.9,25,93.5,33.1,2.1,57.4,0.9,0,75.9,19.6,64,249
"2011",384,6.8,4.9,23.2,2.41,9.7,12.5,11.7,0.6,0.2,113.9,24,33.6,15.5,2.1,15.4,0.5,0.2,85.6,7.1,89,265
"2011",340,6.1,3.2,23.3,2.28,10.2,11.9,11.1,0.6,0.3,114.8,26.7,40.8,10.6,2.8,18.7,4.3,4.3,80,5.1,99,256
"2011",232,8.7,8.7,20.4,2.24,9,11.2,10.5,0.5,0.1,116,27.1,44.5,12.1,0.8,24.6,6.1,0.8,77.2,5.7,96.2,262
"2011",378,4.6,3.7,16.7,1.96,8.5,11,10.2,0.8,0.1,115.8,26.4,82.9,19.9,6.5,51.7,4.3,0.4,62.6,11.3,88.4,264
"2011",247,4.8,3.8,17,1.92,8.8,11.2,9.9,1.1,0.2,115.6,21,104.2,22.4,4.5,77.3,0,0,58.2,10.5,86.9,283
"2011",413,8.9,4.3,20.4,2.33,8.7,11,10.3,0.6,0,115.5,21.3,46.6,13,3,27.5,2,1.1,79.2,5.7,92.6,252
"2011",204,6.5,5.2,20.4,2.31,8.8,10.6,10,0.5,0.1,115.3,22.8,47.1,16.3,1,28.5,1.3,0,80.2,8.2,84.2,242
"2011",184,6.2,6,18.5,2.17,8.5,10.2,9.7,0.5,0,115.4,23.3,66.7,16.2,2.4,46.1,1.7,0.3,68.1,8.7,76.8,242
"2011",1039,5.2,2.5,20.5,2.35,8.7,10.8,9.7,0.8,0.3,113.6,20.2,50.2,19.1,6.4,24.7,0,0,82.2,9.1,85,274
"2011",2000,7.2,3.4,23.6,2.37,9.9,12.4,11.8,0.3,0.3,114.3,22.4,40.9,18.4,2.9,16.8,1.7,1,79.8,8.5,85.6,261
"2011",480,4.1,5.1,22.9,2.37,9.6,11.5,10.5,0.7,0.3,114.1,24.4,38.7,16.2,1,20.7,0.9,0,79.5,8.2,80.7,258
"2011",118,9.1,4,21.8,2.25,9.7,11.5,10.5,0.9,0,115.2,24,51.4,13.1,2.3,32.1,3.6,0.3,73.7,6.7,91.5,220
"2011",390,5.7,2.1,25,2.46,10.2,12.8,11.9,0.7,0.2,114.1,20.7,32.9,18,3,9.4,2.3,0.3,91.8,8.1,88,255
"2011",761,3.4,5.6,19.5,2.39,8.2,10.7,9,1.3,0.3,114.7,20,41.6,13,3.1,22.4,1.9,1.2,77.7,6.1,90.9,258
"2011",428,5.8,3.3,20.5,2.09,9.8,10.3,10,0.3,0,115.2,25.5,77.1,19,4.9,50.2,2.1,0.9,63.1,9.8,83.7,243
"2011",260,8.1,5.3,22.1,2.37,9,11.3,10.5,0.6,0.2,114.4,23.9,39.2,14.4,2,22.7,0.1,0,79.2,6.8,87,250
"2011",149,5.7,4.5,15.3,1.91,8,10,9.1,0.9,0,114,28.1,102.4,17.6,2.1,72.8,8.8,1,61.2,10.7,84.3,242
"2011",2634,6,3.7,23,2.33,9.9,11.1,10.3,0.5,0.3,114.9,22.8,46.6,16.7,2.4,22.8,2.8,1.8,77.2,8,87.3,258
"2011",967,5.5,2.5,21.8,2.26,9.7,10.9,9.9,1,0,114.7,24,56.8,9.9,2.1,30.8,7.5,6.4,75.9,5.6,96.3,264
"2011",387,5.3,3.9,24.5,2.4,10.2,12,10.9,0.6,0.5,113.9,23.4,33.5,11.7,2.2,19.2,0.4,0,85,5.9,92.4,247
"2011",482,6.7,7,22.8,2.38,9.6,11.2,10.4,0.6,0.3,115.4,21,39.8,14.4,2.4,22.2,0.7,0,85.1,6.5,92.4,254
"2011",951,5.9,4,20.7,2.28,9.1,10.9,9.6,0.9,0.3,115.5,26.4,44.4,11,0.7,25.4,4.4,2.8,75.7,5.6,95.9,259
"2011",354,8.9,6.2,23.2,2.34,9.9,12.2,11.3,0.7,0.2,115.8,26.2,37,16.8,1.7,17.2,1.4,0,86.1,8.7,81.6,242
"2011",166,7.3,4.2,25.6,2.37,10.8,12.4,11.4,0.9,0.1,116.6,24.8,30,11.4,0.4,17.5,0.6,0.1,79.9,5.5,93,220
"2011",478,6.3,3.4,22.6,2.28,9.9,12.4,11.5,0.6,0.3,114.6,25.3,47.5,17.4,1.6,22.1,5.3,1,76.1,9.5,82.7,268
"2011",113,5.3,5.4,21.2,2.36,9,11.5,10.4,1.1,0,115.9,25.7,42.9,12.2,2.7,21.4,6.6,0,76.1,7.1,88,232
"2011",294,8.2,0,23.2,2.38,9.7,11.3,10.7,0.5,0.2,115.6,30.6,26.7,15.6,0.2,9.8,1.1,0.1,91.9,7.6,86.3,243
"2011",126,5.6,5.4,18.4,2.23,8.3,10.8,9.9,0.9,0,116.1,26.5,47.4,18.5,2.1,22.4,3.7,0.7,78.5,9.7,69.7,241
"2011",651,4.6,3.7,22.5,2.38,9.5,10.8,10.1,0.7,0,113.7,25,70.4,6.8,6,55.2,2.4,0,55.1,8.1,91.4,247
"2011",705,8.5,8.3,24.4,2.35,10.4,12,11.3,0.5,0.3,115.2,26.6,34.6,13.6,0.4,20.5,0.1,0,83.7,6.4,91.6,244
"2011",219,5.6,7.1,20.9,2.21,9.5,11.4,10.7,0.7,0.1,114.4,27.3,56.5,13.9,0.5,40.7,1.3,0.1,73.5,7.4,83.8,243
"2011",490,6.8,1.6,17.3,2.14,8.1,10.1,9.6,0.5,0,115.3,23.5,66.7,15.1,2.5,43.4,2.7,3,71.5,7.9,88.2,245
"2014",256,4.8,3.7,24.3,2.38,10.2,12.6,11.7,0.8,0.1,115,23.4,35.4,13.5,1.4,18.2,0.8,1.5,80.7,6.3,93.1,242
"2014",685,5.5,8.2,24.6,2.4,10.2,12.5,11.2,0.9,0.4,114.7,25.9,26.7,16.1,0.9,9.7,0,0,89.7,7.2,87.1,252
"2014",439,3.9,3.4,26.1,2.45,10.7,11.6,11,0.5,0,114.6,24.1,26.9,13.5,3.5,9.1,0.3,0.5,92.5,7.2,89.3,270
"2014",224,4.6,5.2,24.4,2.36,10.3,12.4,11.6,0.7,0.1,115.5,26.8,30.2,15.5,3.4,11.1,0.2,0,88.4,7.8,77.3,242
"2014",184,4.6,5.6,22.6,2.27,9.9,11.8,11.1,0.7,0,114.8,26.5,45.8,10.4,0.7,33.3,1.4,0.1,64.6,5.7,97.6,248
"2014",270,4.9,5.7,26,2.45,10.6,11.8,11.5,0.3,0,115.8,24.4,23.7,12.4,1.3,9.9,0,0,91.3,5.6,94.3,243
"2014",137,4.2,5.6,21.2,2.38,8.9,12.1,10.4,1.7,0,115.4,20.8,42.5,16,2.7,15.3,5.5,2.9,79.3,8.2,83.6,242
"2014",100,11.7,NA,23.9,2.54,9.4,9.4,9.4,0,0,115.3,23.2,15.9,14.7,0,0.9,0.3,0,94.7,6.3,87.3,NA
"2014",279,6.2,3.3,26.1,2.38,11,13.3,11.6,1.1,0.5,114.7,29,24.9,12.9,2.5,8.9,0.4,0.2,92.8,6,90.4,242
"2014",826,4.5,0,16.4,1.82,9,11.4,10.5,0.5,0.4,113.7,23.9,108,18.4,85.2,0,0.4,4,100,18.9,27.7,221
"2014",148,5.9,7.6,23.6,2.31,10.2,12.3,11.5,0.5,0.3,115.6,26.9,36.7,13.6,0.5,22.5,0.1,0,88.4,6.4,92.9,255
"2014",135,4.2,3.9,22.5,2.24,10,12.3,11.4,0.8,0.1,115.7,24.5,50.4,14,1.4,34,1,0.1,79.7,6.7,91.6,243
"2014",158,4.1,5,24.1,2.29,10.5,13,11.9,0.9,0.1,114.7,27.2,40.7,15.1,3.3,20.8,1,0.5,84.3,7.6,87.4,256
"2014",110,5.3,4.3,18.8,2.03,9.2,11.2,10.9,0.3,0,116,32.1,71.7,30,11,19.5,5.8,5.4,82,13.6,82.8,242
"2014",466,4.6,5.3,24.5,2.35,10.4,11.4,10.8,0.6,0.1,115.9,24.3,39,17.7,1.5,17.4,1.9,0.4,88.8,8.6,79.8,242
"2014",388,5.1,8.4,22.3,2.49,9,10.6,9.8,0.8,0,115.3,22.9,21.9,11.6,0.8,9.5,0,0,90.7,5.2,93.9,242
"2014",178,5.8,7.8,21.7,2.38,9.1,10.4,10.4,0,0,115.5,24.2,32.7,11,0.7,20.8,0.1,0.1,80.3,5.3,96.5,242
"2014",1145,4.8,2.5,22.8,2.34,9.7,12.3,11,0.9,0.4,113.9,24.1,42.2,13.1,0.7,23,4.2,1.1,78.7,6,91.5,260
"2014",743,3.7,3.8,18.6,2.35,7.9,9.4,8.8,0.5,0.1,115.3,24.8,37.6,10.9,5.3,21.1,0.3,0,76.1,6,91.6,234
"2014",365,6.9,6.3,21.7,2.32,9.4,12.2,10.8,1.4,0,116,24.8,39.4,12.9,1.3,23.9,0.4,1,86.2,6,88.3,236
"2014",1041,5.5,5.6,25,2.4,10.4,13,12.3,0.4,0.4,115.7,24.9,28.1,15.1,0.4,10.6,1.5,0.5,88.3,6.9,89,258
"2014",110,2.2,2.6,18.2,1.93,9.4,11.8,10.7,1,0,117.5,25.3,96.3,16.1,13,54.2,3.2,9.8,64.5,11.8,80.1,235
"2014",100,5.5,5.2,19.7,2.1,9.4,11.6,10.3,1.3,0,115.3,25.6,67.4,24.1,1.7,35.9,5.3,0.4,76.1,11.5,80.3,251
"2014",213,4.8,5.6,20.3,2.28,8.9,11.7,11.3,0.4,0,116,26.5,39,14.4,1.4,22.6,0.4,0.2,82.1,7,90.5,242
"2014",475,4.2,5,22.4,2.28,9.9,12.1,10.7,0.7,0.6,114.9,25.2,49.2,13.4,2,33.5,0.2,0,73.3,6.7,89,247
"2014",194,4,4.1,20.6,2.12,9.7,11.6,10.5,1,0.1,114.4,20.3,81.8,13.7,2.4,39.9,25.4,0.4,77.1,9.7,89.7,239
"2014",139,4.3,5.8,24.3,2.3,10.5,12.1,11.1,0.9,0.1,115.7,26.5,42.6,14.3,0.2,23.9,3.6,0.7,72,7.3,84.9,242
"2014",98,5,2.8,19.5,2.12,9.2,13.4,11.4,1.6,0.4,114.7,25.1,62,17.8,5.2,34.8,0.5,3.7,69.5,8.1,78.9,NA
"2014",1068,5.6,5.7,23.8,2.41,9.9,12.4,11,0.9,0.4,114.5,24.7,29.9,15.1,1.5,13.2,0.1,0,84.4,6.9,91.1,267
"2014",263,5,3.8,27.6,2.31,11.9,15.2,13.2,1.4,0.5,114.2,27.5,36.4,15.8,0.8,16.5,2.9,0.3,86.6,7.2,88.7,254
"2014",146,3.4,4.8,26.3,2.39,11,14.1,12.5,1.3,0.4,114.6,27.6,25.3,16.4,0.2,7.1,1.7,0,92.4,8.9,70.2,248
"2014",1002,4.6,4.6,23.2,2.29,10.1,13.1,11.5,0.9,0.7,115.5,26.2,43.8,13.1,3.4,18.4,6.2,2.7,79.9,6.9,85.8,253
"2014",615,5.7,6,27.3,2.5,10.9,13.5,12.4,0.8,0.3,114.9,21.1,24.5,16.7,0.3,7,0.4,0,92.7,7.4,86.9,242
"2014",143,5.2,5.7,20,2.23,9,10.7,9.7,0.9,0.2,115.4,23.2,56.2,17.8,0.3,38.2,0,0,81,8.8,83.1,235
"2014",76,3.2,2.3,18.6,1.9,9.8,11.3,11.2,0.1,0,114,23.5,111.7,14.5,91,4.5,0,1.6,93,13.2,58.4,207
"2014",531,4.5,4.1,23.7,2.44,9.7,12.1,11.1,0.9,0,114.9,21.8,32.4,14.6,2.1,13.9,1.4,0.4,87.4,7.1,84.8,252
"2014",171,4.6,5.8,23.2,2.3,10.1,12.7,11.8,0.7,0.2,114.9,25.4,43.4,18.5,2.1,22.8,0,0,81.7,9.1,82.4,242
"2014",154,4.7,5.8,24.6,2.38,10.3,12.6,11.6,0.7,0.3,114.5,23.9,36.3,15.2,1.7,19.4,0,0,86.1,7.6,86.2,228
"2014",240,6.3,4.3,18,2.11,8.6,11,10.3,0.7,0.1,115.1,25.4,67.2,16.4,6.3,37.4,5.6,1.5,72.6,7.9,82.4,243
"2014",219,5.1,5.8,19.8,2.16,9.2,11.5,11.2,0.3,0,116.4,26.4,56.2,13.6,10.6,31.5,0,0.5,81.4,7.7,89.3,242
"2014",538,5.5,6.5,23.8,2.34,10.2,12.1,10.8,1,0.4,114.8,24.8,38.4,15.1,2.1,21,0.1,0.1,84,6.9,89.6,255
"2014",176,6.2,4.9,23.4,2.31,10.1,12.4,11.5,0.7,0.2,116,25.7,38.3,13.4,0.7,23.2,1,0,78.5,6.2,91.3,242
"2014",400,5,6.2,25.1,2.37,10.6,12.9,11.2,1.4,0.3,115.6,23.4,35.6,18.8,1.8,14.5,0.5,0,88.5,8.8,84.8,270
"2014",114,11.5,4,24,2.53,9.5,9.6,9.6,0,0,115.6,21.2,18.1,14.7,0,3,0.4,0,95.7,5.7,90.8,NA
"2014",194,3.5,3.3,21.9,2.24,9.8,11.3,10.9,0.4,0,113.9,24.9,60.1,13.6,4.8,39,2,0.7,71.3,6.7,87.6,243
"2014",220,4,6.7,21.7,2.41,9,13.2,11.7,1.4,0,115,19.1,42.1,18.5,4.9,18.4,0.3,0,86,10.2,73,242
"2014",206,3.5,2.1,24.1,2.29,10.5,11.8,11,0.7,0,115.4,25.6,44.2,12.5,1.5,29.9,0.2,0,79.8,6.4,94.7,215
"2009",154,4.9,5.5,20.1,2.15,9.4,10.7,9.9,0.6,0.2,115.2,25.7,61.5,10.9,0.6,43.9,4.8,1.2,77,5.6,96.6,266
"2009",97,6.5,6.5,22.6,2.38,9.5,11.3,10.7,0.5,0.2,115.9,25.1,29.8,18.8,0.2,9.9,0.8,0,90.4,9.4,78.1,240
"2009",205,9.4,6.5,21.9,2.33,9.4,11.5,10.4,0.7,0.3,115.7,26.8,40.2,15.9,4.6,18.1,0.7,0.8,86.2,6.7,89.8,237
"2009",829,9.1,4.1,26.4,2.52,10.5,11.4,11.1,0.2,0.1,114,20.9,25,14.9,1.3,7.4,0.8,0.5,90.9,6.3,91.6,234
"2009",213,7.4,6.4,23.5,2.38,9.8,12.2,10.9,1.2,0.2,115.9,25.2,30.8,11.7,0.5,17.6,0.8,0.2,84,6,92.3,233
"2009",131,6.6,4.9,23.5,2.39,9.8,12,11.1,0.7,0.2,115.2,23.3,34,13.3,2,17.2,1.2,0.3,83.8,6.4,92.2,241
"2009",412,7.1,6.1,22.7,2.43,9.3,10.8,9.9,0.7,0.2,114.9,17.8,41.4,13.1,2.1,25.3,0.8,0.2,83,6.3,93.5,242
"2009",106,6.7,5.1,19.6,2.33,8.4,10.7,9.9,0.9,0,116.4,27.6,33.3,20.6,0.2,10.7,1.7,0,96.3,12.3,60.4,243
"2009",254,8.8,6.1,19.4,2.23,8.7,11.2,10.1,1.1,0,114.9,24.6,55,15.3,2.1,31,4.8,1.7,78.5,7.3,83.4,213
"2009",236,7.9,0,23,2.51,9.2,10.7,10.3,0.4,0.1,114.4,24.8,25.8,14.6,0,10.8,0.4,0,89.9,7.1,83.5,241
"2009",908,6,4.3,23,2.41,9.5,11.4,10.5,0.6,0.3,114.2,24,31.3,12.3,1.2,17.3,0.4,0.1,88.5,5.9,92.9,264
"2009",881,7.5,6.4,23.2,2.45,9.5,11.9,10.7,0.8,0.4,114.5,23.6,28.5,13.7,1.2,13.2,0,0.4,85.3,6.6,91.6,253
"2009",282,6.8,3.3,21.3,2.33,9.1,11.1,10.1,1,0.1,115.5,25.3,44.8,14.4,2.2,21.4,3.9,2.9,74.9,8,81.9,256
"2009",85,6.6,5.2,17.3,2.02,8.6,9.6,9,0.6,0,115.8,29.8,69.2,13.2,2.2,49.6,2.3,2,64.9,7.4,90.6,266
"2009",516,6.2,5.4,24.8,2.44,10.1,11.7,11.4,0.2,0.1,115,24.6,24.7,11.3,1.8,10.9,0.6,0,87.3,5.4,93.3,242
"2009",152,7.2,6.1,22.4,2.28,9.9,11.5,10.9,0.5,0.1,114.7,22.1,54.1,17.5,0.4,33.3,2.5,0.4,70.4,8.6,74.9,237
"2009",118,8.9,5.1,23.2,2.35,9.8,11.1,10.5,0.5,0.1,115.8,25,36,13.2,0.7,21,1.1,0,85.5,6.4,88,243
"2009",117,9.1,8.1,21.1,2.27,9.3,11.2,10.4,0.8,0,115.9,25.9,41.6,22.6,0.9,16.9,1.2,0.1,87.3,8.9,75.2,247
"2009",545,8.7,6.6,23.6,2.41,9.8,12,11.2,0.6,0.3,114.1,26.2,28,14.4,1.3,11.3,0.9,0.1,88.5,6.8,91.7,247
"2009",213,6.7,3.5,21.8,2.31,9.4,11.9,10.7,0.4,0.7,115.4,25.9,40.4,13.4,0.5,22.8,3.3,0.5,68.6,6.7,91.5,242
"2009",2061,6.2,3.5,16.7,2.06,8.1,10.3,9.5,0.6,0.2,114.2,25.1,79.3,23.6,4.4,46.8,2.4,2,73,8.2,84.6,196
"2009",319,7.3,9.3,25.4,2.47,10.2,11.4,10.2,1,0.1,114.2,23.1,25.9,12.1,0.9,12.6,0.2,0.2,89.7,5.8,91.5,231
"2009",472,7.8,4.9,21.6,2.28,9.4,11.4,10.4,0.8,0.2,115,22.3,50.1,20.7,4.5,23.2,0.9,0.8,83.1,9.5,79.3,241
"2009",114,6.6,3.9,21.8,2.37,9.2,12.1,10.9,1.3,0,114.4,27,27.8,12.1,0.8,13.7,0.5,0.7,83.7,5.5,95.2,219
"2009",424,4.5,4.2,20.6,2.34,8.8,11.5,10.8,0.4,0.3,114.4,26,40.1,10.4,0.8,25.1,3,0.8,79.5,5.6,92.2,258
"2009",431,7.9,6.1,23.4,2.46,9.5,11.3,10.8,0.5,0,114.8,22.4,27.5,11.9,0.7,14.8,0.1,0,88.2,5.5,96.2,217
"2008",283,6.5,5.4,21.5,2.32,9.3,11.6,10.9,0.6,0.2,114.2,26,40.6,15.9,0.8,23.5,0.3,0,79.6,7.9,82.2,243
"2008",364,6.8,5.7,21.6,2.39,9,10.8,10.6,0.2,0,115.2,22.9,36.9,14.1,3.6,17.3,0.7,1.1,85.3,7,82.9,227
"2008",208,7,5.3,20.6,2.24,9.2,11.4,10.6,0.7,0.2,114.6,26.5,46.7,13.8,1.7,29,0.4,1.9,78.5,6.8,86.4,232
"2008",297,6,5.6,19.7,2.26,8.7,10.3,9.5,0.8,0.1,115.1,22.9,54.2,18.7,1.9,28.3,2.6,2.7,77.1,9.8,80.1,243
"2008",166,6.8,6.6,22.3,2.37,9.4,11.9,11.1,0.5,0.2,115.3,23.2,36,2.3,3.2,29.1,0.8,0.5,78.8,6.8,88,245
"2008",115,5.6,4.8,20.8,2.24,9.3,11.5,10.4,0.9,0.2,114.6,23.3,55.4,10.1,1.2,38.2,4.6,1.2,67,4.9,98.7,238
"2008",132,5.6,5.3,22.2,2.33,9.5,12.3,11.4,0.9,0,115.8,23.6,39.1,12.5,0.2,22.7,3.1,0.5,84.9,5.7,92.5,230
"2008",123,6.3,4.3,22.3,2.33,9.6,12.5,11.6,0.9,0.1,114.7,26.4,35.1,13.3,1.8,18.6,1.1,0.3,80.8,6.6,88.1,231
"2008",215,6.6,3.6,19.3,2.21,8.7,10.3,9.4,0.8,0,114.8,27.2,54.2,18.1,6.1,20.7,6,3.2,83.9,9.7,86.7,204
"2008",978,5.7,3.8,21.1,2.26,9.3,10.7,10,0.5,0.2,115.7,25.1,48.2,12.7,4,26.1,3.5,1.9,78.8,6.6,86.4,253
"2008",422,7.2,4,21.5,2.33,9.2,10.9,9.3,1.2,0.3,113.8,21.4,50.2,13.4,2.6,31.5,1.8,0.9,74.7,6.1,91.3,239
