"YEAR","REGION","SCALE","PSY","상시모돈","모돈회전율","비생산일수","비생산일_이유_교배","비생산일_이유_도폐사","비생산일_교배_사고","비생산일_사고_교배","비생산일_사고_도폐사","임신기간","분만율","평균총산","평균실산","평균미라","평균사산","평균이유두수","포유기간","재귀발정일","재귀율_7일_이내","평균도폐산차","최초교배일령","모돈평균산차"
2012,10002,180002,20.7,113,2.29,41.2,16.4,0.8,22.7,1.3,0,115.4,75.3,11.6,10.7,0,0.9,9,26,8.4,71.2,4.6,248,5.7
2012,10005,180001,18.9,77,2.16,71.3,13.6,2.2,50.9,3.4,1.2,115.3,66.5,11.5,10.1,0,1.4,8.7,23.7,7.8,80,3.7,245,7.8
2012,10002,180002,20.1,120,2.16,61.8,18.1,13.4,28,1.9,0.4,115.4,75.8,11.4,10.6,0,0.8,9.3,25.6,9.6,77.1,6.9,247,7.2
2012,10002,180004,23.2,348,2.38,30.6,21.6,0.7,8.1,0.2,0,114.9,92.6,11.9,11.2,0,0.7,9.8,30.1,10.8,71.1,3.7,261,7.3
2012,10006,180005,21,494,2.07,68.1,11.3,1.5,47.6,6.1,1.6,116.6,73.6,11.2,10.7,0,0.5,10.2,26.2,5.4,98.5,5.6,256,7.6
2012,10004,180004,24.9,351,2.36,28.4,12.4,0.7,14.9,0.3,0,116.7,86.3,12.3,11.3,0,0.9,10.5,25.8,6,92.9,6.1,222,7
2012,10007,180004,23.1,390,2.41,26.7,11.5,0.3,14.8,0.1,0,114.9,88.2,10.7,10,0,0.8,9.6,25.3,5.1,97.2,8.4,247,8.4
2012,10002,180003,20.3,200,2.18,56.8,17.8,1.5,26.9,8.9,1.7,114.8,75.9,12.5,11.4,0.3,0.8,9.3,26.7,9.8,87.1,4.6,239,6.5
2012,10002,180005,22.9,424,2.28,42,14,2.4,24.1,0.7,0.7,115.5,81.6,12,11.1,0,0.9,10.1,25.5,6.4,89.1,4.4,263,8.1
2012,10003,180006,21.9,513,2.31,42,15,3.6,22.9,0.5,0,114.5,82.8,10,9.5,0,0.5,9.5,27.1,7.2,84.5,5,243,3.1
2012,10007,180002,23.1,160,2.36,42.5,16.1,1.5,24.8,0,0,115.6,82.7,11.4,10.8,0,0.6,9.8,22.8,7,89,6.3,244,7.5
2012,10002,180006,22.9,670,2.48,39.3,9.4,2,26,1.3,0.7,115.8,69.6,11.1,10.3,0,0.8,9.2,27,7.4,86.2,3.9,NA,5.8
2012,10004,180003,20.1,238,2.21,49.4,16.7,1.8,30.4,0.1,0.5,115.6,78.6,10.9,10.4,0,0.5,9.1,27,8.2,87.4,6.9,243,7.3
2012,10003,180003,17,261,2.2,54.6,12.1,5.3,37.1,0.1,0,114.1,77.7,10.8,10,0.1,0.7,7.7,27.1,6.4,96,5.1,243,5.7
2012,10002,180005,23.4,410,2.45,35.5,9.4,0.5,25.4,0.2,0,114.9,79.4,11.1,10.3,0.1,0.7,9.6,26.5,5.7,94.5,2.5,243,6.7
2012,10001,180006,23.3,894,2.38,31.1,12.9,3.6,12.6,0.6,1.4,115,87.1,11.9,11.1,0.3,0.6,9.8,24.4,6.2,92.1,2.9,255,6.5
2012,10002,180002,19.2,139,2.23,64.8,17.4,2.1,42.8,1.1,1.5,115,71.3,10.4,10,0,0.4,8.6,26.3,11.6,66.8,3.6,244,4.5
2012,10004,180005,19.9,481,2.31,43.5,11.6,2.7,27.8,1.4,0.1,115.4,71.4,11.3,10.3,0.3,0.7,8.6,26.6,6.4,93.9,3,263,2.8
2012,10004,180004,25.7,353,2.37,29.4,13.2,1.6,14.7,0,0,115.1,89.6,11.6,11.2,0,0.4,10.8,26.2,6.6,87.6,5.7,246,6.7
2012,10002,180003,25.8,288,2.46,27.3,11.4,1,14.9,0,0,114,85,12.6,11.9,0,0.7,10.5,23.9,5.1,97.2,5.4,261,6.5
2012,10009,180002,22,114,2.31,40,11,0.8,26.3,1.4,0.5,115.2,79.5,11.5,10.7,0,0.8,9.5,25,5.8,94,5.2,221,7.7
2012,10004,180002,22.1,176,2.27,55.9,13.6,1,38.4,2.6,0.2,114.5,69.8,11.3,10.7,0.3,0.3,9.8,28,7.7,91.5,5.6,243,5.8
2012,10005,180005,24,493,2.43,26.8,18.9,0.4,6.8,0.7,0.1,115.2,95.4,11,10.7,0,0.2,9.9,24.3,8.1,88.6,2.4,183,6.1
2012,10004,180002,17.8,131,2.21,53.5,21.9,3.4,23,3.2,2,115.5,73.7,10.8,9.8,0,1,8.1,26.2,11,68.6,4,249,5.7
2012,10005,180007,22.5,1028,2.41,38.7,15.2,1.9,19.4,1.4,0.8,115,80.8,11.5,9.8,1.2,0.5,9.3,20.3,7.5,81.9,4.9,270,5.4
2012,10002,180006,19.2,595,2.15,67.6,15.2,17.7,31.5,0.9,2.4,114.7,71.7,10.6,9.8,0,0.8,8.9,23.5,8.2,81.3,2.9,214,5.6
2012,10001,180004,22.4,306,2.31,36.3,12.5,0.8,19.3,2.9,0.8,114.5,81.5,11.6,10.7,0.1,0.8,9.7,26.4,6,91.2,4.1,221,4.5
2012,10002,180003,23.4,283,2.36,29.9,14.5,0.4,15,0,0,115.6,84.7,11.7,10.6,0.3,0.8,9.9,26.7,6.8,91.4,7.9,261,8
2012,10006,180005,22.4,420,2.34,42.3,12,3.8,25.4,0.9,0.2,116.1,85.6,11.2,10.6,0,0.6,9.6,21.5,5.1,92.6,6.2,257,9.3
2012,10002,180002,18.1,119,2.01,75.7,17.7,8.4,34.8,9.2,5.6,116.1,80.5,11.5,10.2,0,1.3,9,26.8,9.6,80.6,7.8,246,7.5
2012,10002,180007,23.6,1003,2.37,30.2,13,1.3,15.9,0,0,115.2,85.8,12.2,11,0.4,0.8,10,26.4,6.2,93.2,6.4,261,7
2012,10006,180001,18.7,66,2.07,76.7,23.3,16.6,30.1,5,1.6,114.1,78.9,10.9,10.9,0,0,9,25.5,14.4,67.9,1.9,217,4.6
2012,10001,180004,20.3,331,2.14,75.8,23.6,0.5,50.4,1.3,0,116,71.3,10.1,10,0,0.1,9.5,23.7,13.7,80,1.3,254,5
2012,10009,180003,22.1,229,2.36,34.2,11.1,1.3,19.1,1.1,1.6,115,82.4,10.9,10.8,0,0.1,9.4,27.8,5.4,89.8,3.6,264,3.8
2012,10003,180002,18,157,2.12,73.8,16.1,4.3,48.8,1.3,3.3,115,71.8,10.7,10.3,0,0.3,8.5,24.5,9.3,69.8,1.8,243,3.6
2012,10002,180004,23.9,357,2.36,35,13.6,1.3,20,0.1,0,115,82.1,12,11.2,0.3,0.4,10.1,25.3,6.6,88.8,4.6,245,6
2012,10002,180004,21.3,386,2.18,64.4,19.2,8.2,34.4,1.8,0.7,115.2,81,12,11,0.1,0.8,9.8,25.9,8.4,88.6,4,258,6.9
2012,10009,180002,24.5,161,2.35,34.6,12.3,0.5,21.2,0.5,0.2,116,81.8,11.8,11.2,0,0.7,10.4,24.5,5.3,96.4,5.8,221,7.9
2012,10001,180005,23.1,457,2.37,28,16.1,0.9,9.4,1.6,0,115.3,91.8,10.9,10.2,0.2,0.5,9.7,26.3,6.8,89.2,6.9,257,5.6
2012,10007,180005,23.5,421,2.44,23.5,12.5,0.3,10.7,0,0,115.8,84.5,10.9,10,0.1,0.9,9.6,24,5.7,94.1,6.3,271,6.8
2012,10006,180002,20.9,142,2.29,53.3,22.7,3.2,19,8.3,0,114.5,78.6,10.8,10.4,0,0.4,9.1,23.9,9.9,83.5,3.1,213,6.1
2011,10002,180007,20.8,1009,2.24,51.1,17.9,7.3,19.9,2.6,3.4,114.2,82.2,11.8,10.6,0.4,0.8,9.3,25.8,9.1,85.4,4.8,262,7.4
2011,10009,180001,22.6,59,2.45,28.7,28.7,0,0,0,0,115,100,10.2,10.2,0,0,9.2,28.2,13.2,66.3,0,208,6.3
2011,10009,180002,21.6,167,2.36,32.1,12.8,1.9,16.1,0.7,0.6,114.1,80.3,11.5,10.1,0,1.4,9.1,27.3,7.1,85.7,5.7,247,5.5
2011,10002,180001,20.7,62,2.21,55.5,11.9,0.7,37.9,4.2,0.8,114.9,65.7,10.5,10.2,0,0.3,9.4,24.9,5.7,94.6,6.1,226,6.6
2011,10002,180006,23.3,518,2.4,32.7,12.4,2,18.1,0.1,0.1,114.6,85.1,12.1,11.6,0.1,0.4,9.7,25.3,7.1,86.2,4.8,242,6
2011,10002,180003,22.7,236,2.42,36.4,15,0.4,19.9,1.1,0,115,82.7,11.3,10.2,0,1,9.4,22.2,6.5,88.4,4.6,243,6.6
2011,10009,180002,18,145,2.15,64.4,12,0.2,50.4,1.8,0,115.5,67.7,11,10.4,0,0.6,8.4,24,5.9,96,4.2,243,5.4
2011,10001,180004,21.6,311,2.35,37.6,18.5,3.4,14.6,0.2,0.9,115.6,87.8,11.7,10.9,0.2,0.7,9.2,23.7,8.7,86.2,6.8,262,8
2011,10005,180001,21.5,85,2.1,82.4,9.6,4.7,54.3,12.5,1.3,114,70.8,12.2,11.5,0.3,0.5,10.2,21.4,5.3,98.1,4.6,227,5.2
2011,10002,180004,23.6,302,2.39,34.7,14.7,2.2,16.8,0.3,0.7,114.7,87.5,11.8,10.5,0.4,0.9,9.9,23.7,6.9,91.1,7.4,240,7.8
2011,10007,180006,21.4,607,2.35,54.8,13.4,1.3,34.7,4,1.4,114.2,73.9,10.6,9.6,0.2,0.8,9.1,19.8,6,92,4.4,255,5.8
2011,10008,180002,18.1,114,1.97,93.5,33.1,2.1,57.4,0.9,0,115.9,75.9,9.6,9.6,0,0,9.2,25,19.6,64,1.3,249,3.7
2011,10001,180004,23.2,384,2.41,33.6,15.5,2.1,15.4,0.5,0.2,113.9,85.6,12.5,11.7,0.2,0.6,9.7,24,7.1,89,4.9,265,6.8
2011,10003,180004,23.3,340,2.28,40.8,10.6,2.8,18.7,4.3,4.3,114.8,80,11.9,11.1,0.3,0.6,10.2,26.7,5.1,99,3.2,256,6.1
2011,10004,180003,20.4,232,2.24,44.5,12.1,0.8,24.6,6.1,0.8,116,77.2,11.2,10.5,0.1,0.5,9,27.1,5.7,96.2,8.7,262,8.7
2011,10009,180004,16.7,378,1.96,82.9,19.9,6.5,51.7,4.3,0.4,115.8,62.6,11,10.2,0.1,0.8,8.5,26.4,11.3,88.4,3.7,264,4.6
2011,10003,180003,17,247,1.92,104.2,22.4,4.5,77.3,0,0,115.6,58.2,11.2,9.9,0.2,1.1,8.8,21,10.5,86.9,3.8,283,4.8
2011,10006,180005,20.4,413,2.33,46.6,13,3,27.5,2,1.1,115.5,79.2,11,10.3,0,0.6,8.7,21.3,5.7,92.6,4.3,252,8.9
2011,10002,180003,20.4,204,2.31,47.1,16.3,1,28.5,1.3,0,115.3,80.2,10.6,10,0.1,0.5,8.8,22.8,8.2,84.2,5.2,242,6.5
2011,10002,180002,18.5,184,2.17,66.7,16.2,2.4,46.1,1.7,0.3,115.4,68.1,10.2,9.7,0,0.5,8.5,23.3,8.7,76.8,6,242,6.2
2011,10001,180007,20.5,1039,2.35,50.2,19.1,6.4,24.7,0,0,113.6,82.2,10.8,9.7,0.3,0.8,8.7,20.2,9.1,85,2.5,274,5.2
2011,10002,180007,23.6,2000,2.37,40.9,18.4,2.9,16.8,1.7,1,114.3,79.8,12.4,11.8,0.3,0.3,9.9,22.4,8.5,85.6,3.4,261,7.2
2011,10003,180005,22.9,480,2.37,38.7,16.2,1,20.7,0.9,0,114.1,79.5,11.5,10.5,0.3,0.7,9.6,24.4,8.2,80.7,5.1,258,4.1
2011,10009,180002,21.8,118,2.25,51.4,13.1,2.3,32.1,3.6,0.3,115.2,73.7,11.5,10.5,0,0.9,9.7,24,6.7,91.5,4,220,9.1
2011,10002,180004,25,390,2.46,32.9,18,3,9.4,2.3,0.3,114.1,91.8,12.8,11.9,0.2,0.7,10.2,20.7,8.1,88,2.1,255,5.7
2011,10005,180006,19.5,761,2.39,41.6,13,3.1,22.4,1.9,1.2,114.7,77.7,10.7,9,0.3,1.3,8.2,20,6.1,90.9,5.6,258,3.4
2011,10001,180005,20.5,428,2.09,77.1,19,4.9,50.2,2.1,0.9,115.2,63.1,10.3,10,0,0.3,9.8,25.5,9.8,83.7,3.3,243,5.8
2011,10004,180003,22.1,260,2.37,39.2,14.4,2,22.7,0.1,0,114.4,79.2,11.3,10.5,0.2,0.6,9,23.9,6.8,87,5.3,250,8.1
2011,10008,180002,15.3,149,1.91,102.4,17.6,2.1,72.8,8.8,1,114,61.2,10,9.1,0,0.9,8,28.1,10.7,84.3,4.5,242,5.7
2011,10002,180007,23,2634,2.33,46.6,16.7,2.4,22.8,2.8,1.8,114.9,77.2,11.1,10.3,0.3,0.5,9.9,22.8,8,87.3,3.7,258,6
2011,10004,180006,21.8,967,2.26,56.8,9.9,2.1,30.8,7.5,6.4,114.7,75.9,10.9,9.9,0,1,9.7,24,5.6,96.3,2.5,264,5.5
2011,10004,180004,24.5,387,2.4,33.5,11.7,2.2,19.2,0.4,0,113.9,85,12,10.9,0.5,0.6,10.2,23.4,5.9,92.4,3.9,247,5.3
2011,10006,180005,22.8,482,2.38,39.8,14.4,2.4,22.2,0.7,0,115.4,85.1,11.2,10.4,0.3,0.6,9.6,21,6.5,92.4,7,254,6.7
2011,10004,180006,20.7,951,2.28,44.4,11,0.7,25.4,4.4,2.8,115.5,75.7,10.9,9.6,0.3,0.9,9.1,26.4,5.6,95.9,4,259,5.9
2011,10005,180004,23.2,354,2.34,37,16.8,1.7,17.2,1.4,0,115.8,86.1,12.2,11.3,0.2,0.7,9.9,26.2,8.7,81.6,6.2,242,8.9
2011,10009,180002,25.6,166,2.37,30,11.4,0.4,17.5,0.6,0.1,116.6,79.9,12.4,11.4,0.1,0.9,10.8,24.8,5.5,93,4.2,220,7.3
2011,10001,180005,22.6,478,2.28,47.5,17.4,1.6,22.1,5.3,1,114.6,76.1,12.4,11.5,0.3,0.6,9.9,25.3,9.5,82.7,3.4,268,6.3
2011,10006,180002,21.2,113,2.36,42.9,12.2,2.7,21.4,6.6,0,115.9,76.1,11.5,10.4,0,1.1,9,25.7,7.1,88,5.4,232,5.3
2011,10002,180003,23.2,294,2.38,26.7,15.6,0.2,9.8,1.1,0.1,115.6,91.9,11.3,10.7,0.2,0.5,9.7,30.6,7.6,86.3,0,243,8.2
2011,10004,180002,18.4,126,2.23,47.4,18.5,2.1,22.4,3.7,0.7,116.1,78.5,10.8,9.9,0,0.9,8.3,26.5,9.7,69.7,5.4,241,5.6
2011,10005,180006,22.5,651,2.38,70.4,6.8,6,55.2,2.4,0,113.7,55.1,10.8,10.1,0,0.7,9.5,25,8.1,91.4,3.7,247,4.6
2011,10002,180006,24.4,705,2.35,34.6,13.6,0.4,20.5,0.1,0,115.2,83.7,12,11.3,0.3,0.5,10.4,26.6,6.4,91.6,8.3,244,8.5
2011,10003,180003,20.9,219,2.21,56.5,13.9,0.5,40.7,1.3,0.1,114.4,73.5,11.4,10.7,0.1,0.7,9.5,27.3,7.4,83.8,7.1,243,5.6
2011,10002,180005,17.3,490,2.14,66.7,15.1,2.5,43.4,2.7,3,115.3,71.5,10.1,9.6,0,0.5,8.1,23.5,7.9,88.2,1.6,245,6.8
2014,10002,180003,24.3,256,2.38,35.4,13.5,1.4,18.2,0.8,1.5,115,80.7,12.6,11.7,0.1,0.8,10.2,23.4,6.3,93.1,3.7,242,4.8
2014,10002,180006,24.6,685,2.4,26.7,16.1,0.9,9.7,0,0,114.7,89.7,12.5,11.2,0.4,0.9,10.2,25.9,7.2,87.1,8.2,252,5.5
2014,10002,180005,26.1,439,2.45,26.9,13.5,3.5,9.1,0.3,0.5,114.6,92.5,11.6,11,0,0.5,10.7,24.1,7.2,89.3,3.4,270,3.9
2014,10004,180003,24.4,224,2.36,30.2,15.5,3.4,11.1,0.2,0,115.5,88.4,12.4,11.6,0.1,0.7,10.3,26.8,7.8,77.3,5.2,242,4.6
2014,10001,180002,22.6,184,2.27,45.8,10.4,0.7,33.3,1.4,0.1,114.8,64.6,11.8,11.1,0,0.7,9.9,26.5,5.7,97.6,5.6,248,4.6
2014,10002,180003,26,270,2.45,23.7,12.4,1.3,9.9,0,0,115.8,91.3,11.8,11.5,0,0.3,10.6,24.4,5.6,94.3,5.7,243,4.9
2014,10002,180002,21.2,137,2.38,42.5,16,2.7,15.3,5.5,2.9,115.4,79.3,12.1,10.4,0,1.7,8.9,20.8,8.2,83.6,5.6,242,4.2
2014,10006,180002,23.9,100,2.54,15.9,14.7,0,0.9,0.3,0,115.3,94.7,9.4,9.4,0,0,9.4,23.2,6.3,87.3,NA,NA,11.7
2014,10001,180003,26.1,279,2.38,24.9,12.9,2.5,8.9,0.4,0.2,114.7,92.8,13.3,11.6,0.5,1.1,11,29,6,90.4,3.3,242,6.2
2014,10006,180006,16.4,826,1.82,108,18.4,85.2,0,0.4,4,113.7,100,11.4,10.5,0.4,0.5,9,23.9,18.9,27.7,0,221,4.5
2014,10002,180002,23.6,148,2.31,36.7,13.6,0.5,22.5,0.1,0,115.6,88.4,12.3,11.5,0.3,0.5,10.2,26.9,6.4,92.9,7.6,255,5.9
2014,10005,180002,22.5,135,2.24,50.4,14,1.4,34,1,0.1,115.7,79.7,12.3,11.4,0.1,0.8,10,24.5,6.7,91.6,3.9,243,4.2
2014,10006,180002,24.1,158,2.29,40.7,15.1,3.3,20.8,1,0.5,114.7,84.3,13,11.9,0.1,0.9,10.5,27.2,7.6,87.4,5,256,4.1
2014,10007,180002,18.8,110,2.03,71.7,30,11,19.5,5.8,5.4,116,82,11.2,10.9,0,0.3,9.2,32.1,13.6,82.8,4.3,242,5.3
2014,10007,180005,24.5,466,2.35,39,17.7,1.5,17.4,1.9,0.4,115.9,88.8,11.4,10.8,0.1,0.6,10.4,24.3,8.6,79.8,5.3,242,4.6
2014,10007,180004,22.3,388,2.49,21.9,11.6,0.8,9.5,0,0,115.3,90.7,10.6,9.8,0,0.8,9,22.9,5.2,93.9,8.4,242,5.1
2014,10003,180002,21.7,178,2.38,32.7,11,0.7,20.8,0.1,0.1,115.5,80.3,10.4,10.4,0,0,9.1,24.2,5.3,96.5,7.8,242,5.8
2014,10001,180007,22.8,1145,2.34,42.2,13.1,0.7,23,4.2,1.1,113.9,78.7,12.3,11,0.4,0.9,9.7,24.1,6,91.5,2.5,260,4.8
2014,10009,180006,18.6,743,2.35,37.6,10.9,5.3,21.1,0.3,0,115.3,76.1,9.4,8.8,0.1,0.5,7.9,24.8,6,91.6,3.8,234,3.7
2014,10006,180004,21.7,365,2.32,39.4,12.9,1.3,23.9,0.4,1,116,86.2,12.2,10.8,0,1.4,9.4,24.8,6,88.3,6.3,236,6.9
2014,10001,180007,25,1041,2.4,28.1,15.1,0.4,10.6,1.5,0.5,115.7,88.3,13,12.3,0.4,0.4,10.4,24.9,6.9,89,5.6,258,5.5
2014,10001,180002,18.2,110,1.93,96.3,16.1,13,54.2,3.2,9.8,117.5,64.5,11.8,10.7,0,1,9.4,25.3,11.8,80.1,2.6,235,2.2
2014,10002,180002,19.7,100,2.1,67.4,24.1,1.7,35.9,5.3,0.4,115.3,76.1,11.6,10.3,0,1.3,9.4,25.6,11.5,80.3,5.2,251,5.5
2014,10002,180003,20.3,213,2.28,39,14.4,1.4,22.6,0.4,0.2,116,82.1,11.7,11.3,0,0.4,8.9,26.5,7,90.5,5.6,242,4.8
2014,10002,180005,22.4,475,2.28,49.2,13.4,2,33.5,0.2,0,114.9,73.3,12.1,10.7,0.6,0.7,9.9,25.2,6.7,89,5,247,4.2
2014,10001,180002,20.6,194,2.12,81.8,13.7,2.4,39.9,25.4,0.4,114.4,77.1,11.6,10.5,0.1,1,9.7,20.3,9.7,89.7,4.1,239,4
2014,10002,180002,24.3,139,2.3,42.6,14.3,0.2,23.9,3.6,0.7,115.7,72,12.1,11.1,0.1,0.9,10.5,26.5,7.3,84.9,5.8,242,4.3
2014,10002,180001,19.5,98,2.12,62,17.8,5.2,34.8,0.5,3.7,114.7,69.5,13.4,11.4,0.4,1.6,9.2,25.1,8.1,78.9,2.8,NA,5
2014,10002,180007,23.8,1068,2.41,29.9,15.1,1.5,13.2,0.1,0,114.5,84.4,12.4,11,0.4,0.9,9.9,24.7,6.9,91.1,5.7,267,5.6
2014,10008,180003,27.6,263,2.31,36.4,15.8,0.8,16.5,2.9,0.3,114.2,86.6,15.2,13.2,0.5,1.4,11.9,27.5,7.2,88.7,3.8,254,5
2014,10003,180002,26.3,146,2.39,25.3,16.4,0.2,7.1,1.7,0,114.6,92.4,14.1,12.5,0.4,1.3,11,27.6,8.9,70.2,4.8,248,3.4
2014,10004,180007,23.2,1002,2.29,43.8,13.1,3.4,18.4,6.2,2.7,115.5,79.9,13.1,11.5,0.7,0.9,10.1,26.2,6.9,85.8,4.6,253,4.6
2014,10007,180006,27.3,615,2.5,24.5,16.7,0.3,7,0.4,0,114.9,92.7,13.5,12.4,0.3,0.8,10.9,21.1,7.4,86.9,6,242,5.7
2014,10002,180002,20,143,2.23,56.2,17.8,0.3,38.2,0,0,115.4,81,10.7,9.7,0.2,0.9,9,23.2,8.8,83.1,5.7,235,5.2
2014,10006,180001,18.6,76,1.9,111.7,14.5,91,4.5,0,1.6,114,93,11.3,11.2,0,0.1,9.8,23.5,13.2,58.4,2.3,207,3.2
2014,10006,180006,23.7,531,2.44,32.4,14.6,2.1,13.9,1.4,0.4,114.9,87.4,12.1,11.1,0,0.9,9.7,21.8,7.1,84.8,4.1,252,4.5
2014,10001,180002,23.2,171,2.3,43.4,18.5,2.1,22.8,0,0,114.9,81.7,12.7,11.8,0.2,0.7,10.1,25.4,9.1,82.4,5.8,242,4.6
2014,10002,180002,24.6,154,2.38,36.3,15.2,1.7,19.4,0,0,114.5,86.1,12.6,11.6,0.3,0.7,10.3,23.9,7.6,86.2,5.8,228,4.7
2014,10007,180003,18,240,2.11,67.2,16.4,6.3,37.4,5.6,1.5,115.1,72.6,11,10.3,0.1,0.7,8.6,25.4,7.9,82.4,4.3,243,6.3
2014,10002,180003,19.8,219,2.16,56.2,13.6,10.6,31.5,0,0.5,116.4,81.4,11.5,11.2,0,0.3,9.2,26.4,7.7,89.3,5.8,242,5.1
2014,10001,180006,23.8,538,2.34,38.4,15.1,2.1,21,0.1,0.1,114.8,84,12.1,10.8,0.4,1,10.2,24.8,6.9,89.6,6.5,255,5.5
2014,10001,180002,23.4,176,2.31,38.3,13.4,0.7,23.2,1,0,116,78.5,12.4,11.5,0.2,0.7,10.1,25.7,6.2,91.3,4.9,242,6.2
2014,10002,180005,25.1,400,2.37,35.6,18.8,1.8,14.5,0.5,0,115.6,88.5,12.9,11.2,0.3,1.4,10.6,23.4,8.8,84.8,6.2,270,5
2014,10006,180002,24,114,2.53,18.1,14.7,0,3,0.4,0,115.6,95.7,9.6,9.6,0,0,9.5,21.2,5.7,90.8,4,NA,11.5
2014,10001,180002,21.9,194,2.24,60.1,13.6,4.8,39,2,0.7,113.9,71.3,11.3,10.9,0,0.4,9.8,24.9,6.7,87.6,3.3,243,3.5
2014,10002,180003,21.7,220,2.41,42.1,18.5,4.9,18.4,0.3,0,115,86,13.2,11.7,0,1.4,9,19.1,10.2,73,6.7,242,4
2014,10007,180003,24.1,206,2.29,44.2,12.5,1.5,29.9,0.2,0,115.4,79.8,11.8,11,0,0.7,10.5,25.6,6.4,94.7,2.1,215,3.5
2009,10001,180002,20.1,154,2.15,61.5,10.9,0.6,43.9,4.8,1.2,115.2,77,10.7,9.9,0.2,0.6,9.4,25.7,5.6,96.6,5.5,266,4.9
2009,10002,180001,22.6,97,2.38,29.8,18.8,0.2,9.9,0.8,0,115.9,90.4,11.3,10.7,0.2,0.5,9.5,25.1,9.4,78.1,6.5,240,6.5
2009,10005,180003,21.9,205,2.33,40.2,15.9,4.6,18.1,0.7,0.8,115.7,86.2,11.5,10.4,0.3,0.7,9.4,26.8,6.7,89.8,6.5,237,9.4
2009,10001,180006,26.4,829,2.52,25,14.9,1.3,7.4,0.8,0.5,114,90.9,11.4,11.1,0.1,0.2,10.5,20.9,6.3,91.6,4.1,234,9.1
2009,10009,180003,23.5,213,2.38,30.8,11.7,0.5,17.6,0.8,0.2,115.9,84,12.2,10.9,0.2,1.2,9.8,25.2,6,92.3,6.4,233,7.4
2009,10009,180002,23.5,131,2.39,34,13.3,2,17.2,1.2,0.3,115.2,83.8,12,11.1,0.2,0.7,9.8,23.3,6.4,92.2,4.9,241,6.6
2009,10005,180005,22.7,412,2.43,41.4,13.1,2.1,25.3,0.8,0.2,114.9,83,10.8,9.9,0.2,0.7,9.3,17.8,6.3,93.5,6.1,242,7.1
2009,10009,180002,19.6,106,2.33,33.3,20.6,0.2,10.7,1.7,0,116.4,96.3,10.7,9.9,0,0.9,8.4,27.6,12.3,60.4,5.1,243,6.7
2009,10007,180003,19.4,254,2.23,55,15.3,2.1,31,4.8,1.7,114.9,78.5,11.2,10.1,0,1.1,8.7,24.6,7.3,83.4,6.1,213,8.8
2009,10009,180003,23,236,2.51,25.8,14.6,0,10.8,0.4,0,114.4,89.9,10.7,10.3,0.1,0.4,9.2,24.8,7.1,83.5,0,241,7.9
2009,10001,180006,23,908,2.41,31.3,12.3,1.2,17.3,0.4,0.1,114.2,88.5,11.4,10.5,0.3,0.6,9.5,24,5.9,92.9,4.3,264,6
2009,10002,180006,23.2,881,2.45,28.5,13.7,1.2,13.2,0,0.4,114.5,85.3,11.9,10.7,0.4,0.8,9.5,23.6,6.6,91.6,6.4,253,7.5
2009,10002,180003,21.3,282,2.33,44.8,14.4,2.2,21.4,3.9,2.9,115.5,74.9,11.1,10.1,0.1,1,9.1,25.3,8,81.9,3.3,256,6.8
2009,10007,180001,17.3,85,2.02,69.2,13.2,2.2,49.6,2.3,2,115.8,64.9,9.6,9,0,0.6,8.6,29.8,7.4,90.6,5.2,266,6.6
2009,10002,180006,24.8,516,2.44,24.7,11.3,1.8,10.9,0.6,0,115,87.3,11.7,11.4,0.1,0.2,10.1,24.6,5.4,93.3,5.4,242,6.2
2009,10002,180002,22.4,152,2.28,54.1,17.5,0.4,33.3,2.5,0.4,114.7,70.4,11.5,10.9,0.1,0.5,9.9,22.1,8.6,74.9,6.1,237,7.2
2009,10002,180002,23.2,118,2.35,36,13.2,0.7,21,1.1,0,115.8,85.5,11.1,10.5,0.1,0.5,9.8,25,6.4,88,5.1,243,8.9
2009,10002,180002,21.1,117,2.27,41.6,22.6,0.9,16.9,1.2,0.1,115.9,87.3,11.2,10.4,0,0.8,9.3,25.9,8.9,75.2,8.1,247,9.1
2009,10002,180006,23.6,545,2.41,28,14.4,1.3,11.3,0.9,0.1,114.1,88.5,12,11.2,0.3,0.6,9.8,26.2,6.8,91.7,6.6,247,8.7
2009,10004,180003,21.8,213,2.31,40.4,13.4,0.5,22.8,3.3,0.5,115.4,68.6,11.9,10.7,0.7,0.4,9.4,25.9,6.7,91.5,3.5,242,6.7
2009,10002,180007,16.7,2061,2.06,79.3,23.6,4.4,46.8,2.4,2,114.2,73,10.3,9.5,0.2,0.6,8.1,25.1,8.2,84.6,3.5,196,6.2
2009,10002,180004,25.4,319,2.47,25.9,12.1,0.9,12.6,0.2,0.2,114.2,89.7,11.4,10.2,0.1,1,10.2,23.1,5.8,91.5,9.3,231,7.3
2009,10002,180005,21.6,472,2.28,50.1,20.7,4.5,23.2,0.9,0.8,115,83.1,11.4,10.4,0.2,0.8,9.4,22.3,9.5,79.3,4.9,241,7.8
2009,10002,180002,21.8,114,2.37,27.8,12.1,0.8,13.7,0.5,0.7,114.4,83.7,12.1,10.9,0,1.3,9.2,27,5.5,95.2,3.9,219,6.6
2009,10001,180005,20.6,424,2.34,40.1,10.4,0.8,25.1,3,0.8,114.4,79.5,11.5,10.8,0.3,0.4,8.8,26,5.6,92.2,4.2,258,4.5
